,SNO,Gene ID,Transcript ID,Exon ID,Strand,Seq region Name,Exon Start,Exon End,Exon Length
25946,25947,ENSG00000251388,ENST00000507844,ENSE00002079494,-1,4,134010609,134010690,82
25947,25948,ENSG00000251388,ENST00000507844,ENSE00002082094,-1,4,133978832,133978893,62
25948,25949,ENSG00000251388,ENST00000507844,ENSE00002087207,-1,4,133977966,133978044,79
25949,25950,ENSG00000251388,ENST00000507844,ENSE00002061566,-1,4,133871246,133871641,396
25950,25951,ENSG00000251391,ENST00000510964,ENSE00002117304,1,5,66298468,66298538,71
25951,25952,ENSG00000251391,ENST00000510964,ENSE00002110580,1,5,66307672,66307775,104
25952,25953,ENSG00000251391,ENST00000510964,ENSE00002077762,1,5,66318269,66318426,158
25953,25954,ENSG00000251391,ENST00000510964,ENSE00002109526,1,5,66322833,66322944,112
25954,25955,ENSG00000251396,ENST00000530725,ENSE00002150475,-1,8,60516598,60516780,183
25955,25956,ENSG00000251396,ENST00000530725,ENSE00002154029,-1,8,60508647,60508762,116
25956,25957,ENSG00000251396,ENST00000530725,ENSE00002144037,-1,8,60385207,60385406,200
25957,25958,ENSG00000251396,ENST00000530725,ENSE00002180087,-1,8,60384588,60384665,78
25958,25959,ENSG00000251396,ENST00000506428,ENSE00002060392,-1,8,60413556,60413818,263
25959,25960,ENSG00000251396,ENST00000506428,ENSE00002079111,-1,8,60408355,60408497,143
25960,25961,ENSG00000251396,ENST00000506428,ENSE00002037406,-1,8,60403212,60405249,2038
25961,25962,ENSG00000251396,ENST00000531654,ENSE00002143831,-1,8,60413556,60413930,375
25962,25963,ENSG00000251396,ENST00000531654,ENSE00002192873,-1,8,60413197,60413470,274
25963,25964,ENSG00000251396,ENST00000531654,ENSE00002170080,-1,8,60412494,60412620,127
25964,25965,ENSG00000251396,ENST00000531654,ENSE00002171313,-1,8,60404679,60405249,571
25965,25966,ENSG00000251396,ENST00000476425,ENSE00002168955,-1,8,60508647,60508759,113
25966,25967,ENSG00000251396,ENST00000476425,ENSE00002187729,-1,8,60468072,60468192,121
25967,25968,ENSG00000251396,ENST00000476425,ENSE00002174700,-1,8,60405011,60405249,239
25968,25969,ENSG00000251396,ENST00000534117,ENSE00002175371,-1,8,60413197,60413254,58
25969,25970,ENSG00000251396,ENST00000534117,ENSE00002161118,-1,8,60412340,60412783,444
25970,25971,ENSG00000251396,ENST00000530033,ENSE00002182858,-1,8,60413556,60413652,97
25971,25972,ENSG00000251396,ENST00000530033,ENSE00002194158,-1,8,60413010,60413470,461
25972,25973,ENSG00000251396,ENST00000532232,ENSE00002189828,-1,8,60516598,60516795,198
25973,25974,ENSG00000251396,ENST00000532232,ENSE00002154029,-1,8,60508647,60508762,116
25974,25975,ENSG00000251396,ENST00000532232,ENSE00002146320,-1,8,60468863,60469116,254
25975,25976,ENSG00000251398,ENST00000513270,ENSE00002070050,1,4,132591089,132591276,188
25976,25977,ENSG00000251398,ENST00000513270,ENSE00002074592,1,4,132644708,132644842,135
25977,25978,ENSG00000251398,ENST00000513270,ENSE00002066564,1,4,132662262,132662365,104
25978,25979,ENSG00000251398,ENST00000513270,ENSE00002036999,1,4,132678423,132678503,81
25979,25980,ENSG00000251399,ENST00000513155,ENSE00002079070,1,4,79596542,79596599,58
25980,25981,ENSG00000251399,ENST00000513155,ENSE00002042616,1,4,79596877,79597173,297
25981,25982,ENSG00000251408,ENST00000507424,ENSE00002066490,1,4,6202328,6202593,266
25982,25983,ENSG00000251408,ENST00000507424,ENSE00002085283,1,4,6202795,6206649,3855
25983,25984,ENSG00000251409,ENST00000509999,ENSE00002052082,-1,5,95852586,95852721,136
25984,25985,ENSG00000251409,ENST00000509999,ENSE00002018918,-1,5,95835943,95836256,314
25985,25986,ENSG00000251410,ENST00000509666,ENSE00002060053,-1,4,27984669,27985063,395
25986,25987,ENSG00000251410,ENST00000509666,ENSE00002056437,-1,4,27967723,27967927,205
25987,25988,ENSG00000251412,ENST00000507932,ENSE00002036154,-1,4,14408919,14409078,160
25988,25989,ENSG00000251412,ENST00000507932,ENSE00002029073,-1,4,14407989,14408092,104
25989,25990,ENSG00000251412,ENST00000507932,ENSE00002025404,-1,4,14393459,14393621,163
25990,25991,ENSG00000251412,ENST00000507932,ENSE00002055783,-1,4,14386093,14386133,41
25991,25992,ENSG00000251412,ENST00000507932,ENSE00002076563,-1,4,14385186,14385356,171
25992,25993,ENSG00000251412,ENST00000507932,ENSE00002080115,-1,4,14383123,14383247,125
25993,25994,ENSG00000251416,ENST00000503093,ENSE00002030481,-1,4,177691005,177691068,64
25994,25995,ENSG00000251416,ENST00000503093,ENSE00002074692,-1,4,177686673,177686863,191
25995,25996,ENSG00000251417,ENST00000507031,ENSE00002022900,1,16,28802743,28803012,270
25996,25997,ENSG00000251417,ENST00000507031,ENSE00002031368,1,16,28816136,28817828,1693
25997,25998,ENSG00000251421,ENST00000510004,ENSE00002023480,1,5,124395603,124396101,499
25998,25999,ENSG00000251421,ENST00000510004,ENSE00002030634,1,5,124400220,124400655,436
25999,26000,ENSG00000251426,ENST00000511514,ENSE00002019481,-1,5,5049372,5049497,126
26000,26001,ENSG00000251426,ENST00000511514,ENSE00002039996,-1,5,5046796,5047214,419
26001,26002,ENSG00000251426,ENST00000502893,ENSE00002073069,-1,5,5047358,5047454,97
26002,26003,ENSG00000251426,ENST00000502893,ENSE00002076211,-1,5,5046980,5047214,235
26003,26004,ENSG00000251432,ENST00000505133,ENSE00002059565,1,4,128292751,128293122,372
26004,26005,ENSG00000251432,ENST00000505133,ENSE00002076274,1,4,128300138,128300221,84
26005,26006,ENSG00000251432,ENST00000505133,ENSE00002073340,1,4,128302962,128303035,74
26006,26007,ENSG00000251432,ENST00000505133,ENSE00002024866,1,4,128460327,128460379,53
26007,26008,ENSG00000251432,ENST00000505133,ENSE00002048373,1,4,128466608,128466661,54
26008,26009,ENSG00000251432,ENST00000509834,ENSE00002056568,1,4,128292933,128293122,190
26009,26010,ENSG00000251432,ENST00000509834,ENSE00002076274,1,4,128300138,128300221,84
26010,26011,ENSG00000251432,ENST00000509834,ENSE00002073340,1,4,128302962,128303035,74
26011,26012,ENSG00000251432,ENST00000509834,ENSE00002045694,1,4,128470050,128470216,167
26012,26013,ENSG00000251432,ENST00000509834,ENSE00002053830,1,4,128474769,128474996,228
26013,26014,ENSG00000251432,ENST00000511497,ENSE00002031736,1,4,128428070,128428298,229
26014,26015,ENSG00000251432,ENST00000511497,ENSE00002024645,1,4,128466608,128466772,165
26015,26016,ENSG00000251432,ENST00000511497,ENSE00002045694,1,4,128470050,128470216,167
26016,26017,ENSG00000251432,ENST00000511497,ENSE00002045998,1,4,128470352,128470549,198
26017,26018,ENSG00000251432,ENST00000511497,ENSE00002048149,1,4,128481673,128481750,78
26018,26019,ENSG00000251432,ENST00000511497,ENSE00002055368,1,4,128483329,128483487,159
26019,26020,ENSG00000251432,ENST00000511497,ENSE00002023359,1,4,128511411,128511645,235
26020,26021,ENSG00000251432,ENST00000511497,ENSE00002086823,1,4,128515857,128515998,142
26021,26022,ENSG00000251432,ENST00000511497,ENSE00002034476,1,4,128518756,128519394,639
26022,26023,ENSG00000251432,ENST00000504984,ENSE00002028601,1,4,128455169,128455282,114
26023,26024,ENSG00000251432,ENST00000504984,ENSE00002024645,1,4,128466608,128466772,165
26024,26025,ENSG00000251432,ENST00000504984,ENSE00002045694,1,4,128470050,128470216,167
26025,26026,ENSG00000251432,ENST00000504984,ENSE00002043787,1,4,128470352,128470647,296
26026,26027,ENSG00000251432,ENST00000513851,ENSE00002050992,1,4,128470506,128470549,44
26027,26028,ENSG00000251432,ENST00000513851,ENSE00002070545,1,4,128470833,128471080,248
26028,26029,ENSG00000251434,ENST00000505636,ENSE00002054254,1,4,31350284,31350351,68
26029,26030,ENSG00000251434,ENST00000505636,ENSE00002027480,1,4,31351192,31351725,534
26030,26031,ENSG00000251442,ENST00000503259,ENSE00002022128,1,4,78645903,78646263,361
26031,26032,ENSG00000251442,ENST00000503259,ENSE00002055518,1,4,78649601,78649709,109
26032,26033,ENSG00000251442,ENST00000503259,ENSE00002075470,1,4,78662918,78663304,387
26033,26034,ENSG00000251442,ENST00000507802,ENSE00002061069,1,4,78645994,78646263,270
26034,26035,ENSG00000251442,ENST00000507802,ENSE00002055518,1,4,78649601,78649709,109
26035,26036,ENSG00000251442,ENST00000507802,ENSE00002061239,1,4,78673343,78673414,72
26036,26037,ENSG00000251442,ENST00000507802,ENSE00002081096,1,4,78680761,78680895,135
26037,26038,ENSG00000251442,ENST00000514130,ENSE00002052454,1,4,78646089,78646263,175
26038,26039,ENSG00000251442,ENST00000514130,ENSE00002058340,1,4,78648393,78648475,83
26039,26040,ENSG00000251442,ENST00000514130,ENSE00002055518,1,4,78649601,78649709,109
26040,26041,ENSG00000251442,ENST00000514130,ENSE00002075290,1,4,78662918,78663144,227
26041,26042,ENSG00000251442,ENST00000503539,ENSE00002043947,1,4,78646184,78646263,80
26042,26043,ENSG00000251442,ENST00000503539,ENSE00002055518,1,4,78649601,78649709,109
26043,26044,ENSG00000251442,ENST00000503539,ENSE00002032554,1,4,78662918,78663011,94
26044,26045,ENSG00000251442,ENST00000503539,ENSE00002056701,1,4,78680761,78682663,1903
26045,26046,ENSG00000251442,ENST00000504675,ENSE00002050762,1,4,78646186,78646263,78
26046,26047,ENSG00000251442,ENST00000504675,ENSE00002055518,1,4,78649601,78649709,109
26047,26048,ENSG00000251442,ENST00000504675,ENSE00002032554,1,4,78662918,78663011,94
26048,26049,ENSG00000251442,ENST00000504675,ENSE00002061239,1,4,78673343,78673414,72
26049,26050,ENSG00000251442,ENST00000504675,ENSE00002042359,1,4,78680761,78682392,1632
26050,26051,ENSG00000251442,ENST00000512322,ENSE00002022818,1,4,78646217,78646263,47
26051,26052,ENSG00000251442,ENST00000512322,ENSE00002055518,1,4,78649601,78649709,109
26052,26053,ENSG00000251442,ENST00000512322,ENSE00002021107,1,4,78680761,78682699,1939
26053,26054,ENSG00000251443,ENST00000503577,ENSE00002036343,1,5,33229735,33229858,124
26054,26055,ENSG00000251443,ENST00000503577,ENSE00002066006,1,5,33244852,33245056,205
26055,26056,ENSG00000251443,ENST00000503577,ENSE00002085149,1,5,33248542,33248651,110
26056,26057,ENSG00000251443,ENST00000503577,ENSE00002021698,1,5,33255476,33255553,78
26057,26058,ENSG00000251446,ENST00000512245,ENSE00002048814,-1,5,176739396,176739458,63
26058,26059,ENSG00000251446,ENST00000512245,ENSE00002042611,-1,5,176729000,176729072,73
26059,26060,ENSG00000251446,ENST00000512245,ENSE00002077990,-1,5,176728452,176728734,283
26060,26061,ENSG00000251446,ENST00000512245,ENSE00002026271,-1,5,176726942,176727075,134
26061,26062,ENSG00000251448,ENST00000514281,ENSE00002045853,-1,3,126293919,126294024,106
26062,26063,ENSG00000251448,ENST00000514281,ENSE00002073698,-1,3,126290681,126290757,77
26063,26064,ENSG00000251448,ENST00000514281,ENSE00002087657,-1,3,126288867,126288937,71
26064,26065,ENSG00000251454,ENST00000509215,ENSE00002064561,-1,4,75358970,75359024,55
26065,26066,ENSG00000251454,ENST00000509215,ENSE00002024844,-1,4,75347297,75347453,157
26066,26067,ENSG00000251454,ENST00000509215,ENSE00002048360,-1,4,75341462,75341637,176
26067,26068,ENSG00000251454,ENST00000509215,ENSE00002052105,-1,4,75341279,75341312,34
26068,26069,ENSG00000251458,ENST00000504629,ENSE00002459124,-1,5,176131282,176131461,180
26069,26070,ENSG00000251458,ENST00000504629,ENSE00002062929,-1,5,176124210,176124383,174
26070,26071,ENSG00000251459,ENST00000511962,ENSE00002058378,1,4,57491390,57491492,103
26071,26072,ENSG00000251459,ENST00000511962,ENSE00002080477,1,4,57494554,57495233,680
26072,26073,ENSG00000251471,ENST00000504735,ENSE00002022999,1,3,139837220,139837360,141
26073,26074,ENSG00000251471,ENST00000504735,ENSE00002067160,1,3,139838326,139838451,126
26074,26075,ENSG00000251471,ENST00000504735,ENSE00002024351,1,3,139859623,139859894,272
26075,26076,ENSG00000251487,ENST00000513955,ENSE00002036527,-1,5,19038680,19038740,61
26076,26077,ENSG00000251487,ENST00000513955,ENSE00002033565,-1,5,19035197,19036033,837
26077,26078,ENSG00000251487,ENST00000515123,ENSE00002024541,-1,5,19038680,19038799,120
26078,26079,ENSG00000251487,ENST00000515123,ENSE00002080068,-1,5,19037515,19037714,200
26079,26080,ENSG00000251487,ENST00000515123,ENSE00002060711,-1,5,19035906,19036033,128
26080,26081,ENSG00000251488,ENST00000509628,ENSE00002044808,-1,4,132981646,132981677,32
26081,26082,ENSG00000251488,ENST00000509628,ENSE00002060244,-1,4,132870386,132870517,132
26082,26083,ENSG00000251488,ENST00000509628,ENSE00002045589,-1,4,132836772,132837194,423
26083,26084,ENSG00000251490,ENST00000512464,ENSE00002024189,-1,4,187517082,187517208,127
26084,26085,ENSG00000251490,ENST00000512464,ENSE00002037679,-1,4,187516153,187516724,572
26085,26086,ENSG00000251497,ENST00000506255,ENSE00002021091,1,12,123081384,123081992,609
26086,26087,ENSG00000251497,ENST00000506255,ENSE00002080054,1,12,123082888,123082959,72
26087,26088,ENSG00000251497,ENST00000506255,ENSE00002030806,1,12,123083235,123084744,1510
26088,26089,ENSG00000251497,ENST00000537292,ENSE00002246814,1,12,123082790,123082959,170
26089,26090,ENSG00000251497,ENST00000537292,ENSE00002301118,1,12,123083235,123084129,895
26090,26091,ENSG00000251504,ENST00000507011,ENSE00002035438,-1,4,177907744,177907862,119
26091,26092,ENSG00000251504,ENST00000507011,ENSE00002026339,-1,4,177776572,177776594,23
26092,26093,ENSG00000251504,ENST00000507011,ENSE00002082109,-1,4,177758175,177758386,212
26093,26094,ENSG00000251504,ENST00000507011,ENSE00002088159,-1,4,177756744,177756874,131
26094,26095,ENSG00000251504,ENST00000507011,ENSE00002035665,-1,4,177729638,177729664,27
26095,26096,ENSG00000251504,ENST00000512527,ENSE00002029743,-1,4,177907744,177907878,135
26096,26097,ENSG00000251504,ENST00000512527,ENSE00002036967,-1,4,177812616,177813058,443
26097,26098,ENSG00000251504,ENST00000514736,ENSE00002082956,-1,4,177907744,177907936,193
26098,26099,ENSG00000251504,ENST00000514736,ENSE00002053417,-1,4,177903384,177903948,565
26099,26100,ENSG00000251506,ENST00000511721,ENSE00002052440,-1,5,4970330,4970425,96
26100,26101,ENSG00000251506,ENST00000511721,ENSE00002032278,-1,5,4968803,4968910,108
26101,26102,ENSG00000251506,ENST00000511721,ENSE00002045088,-1,5,4967764,4968003,240
26102,26103,ENSG00000251510,ENST00000510613,ENSE00002079391,1,Y,18491740,18491817,78
26103,26104,ENSG00000251510,ENST00000510613,ENSE00002055245,1,Y,18500620,18501051,432
26104,26105,ENSG00000251510,ENST00000510613,ENSE00002063141,1,Y,18529640,18529837,198
26105,26106,ENSG00000251510,ENST00000510613,ENSE00002077751,1,Y,18530488,18530596,109
26106,26107,ENSG00000251510,ENST00000510613,ENSE00002066035,1,Y,18547033,18547698,666
26107,26108,ENSG00000251511,ENST00000510753,ENSE00002073105,1,4,156585979,156586163,185
26108,26109,ENSG00000251511,ENST00000510753,ENSE00002031334,1,4,156589232,156590039,808
26109,26110,ENSG00000251513,ENST00000504578,ENSE00002075795,1,5,97089075,97089204,130
26110,26111,ENSG00000251513,ENST00000504578,ENSE00002085885,1,5,97101759,97102132,374
26111,26112,ENSG00000251513,ENST00000504578,ENSE00002067780,1,5,97103026,97103094,69
26112,26113,ENSG00000251513,ENST00000504578,ENSE00002030820,1,5,97183008,97183240,233
26113,26114,ENSG00000251513,ENST00000504578,ENSE00002070434,1,5,97183505,97183669,165
26114,26115,ENSG00000251513,ENST00000504578,ENSE00002068554,1,5,97431744,97431900,157
26115,26116,ENSG00000251513,ENST00000504578,ENSE00002075036,1,5,97436553,97437217,665
26116,26117,ENSG00000251517,ENST00000511279,ENSE00002026729,1,4,42706107,42706336,230
26117,26118,ENSG00000251517,ENST00000511279,ENSE00002020888,1,4,42706438,42707335,898
26118,26119,ENSG00000251518,ENST00000503870,ENSE00002063793,1,5,37948491,37948537,47
26119,26120,ENSG00000251518,ENST00000503870,ENSE00002054258,1,5,37950557,37951055,499
26120,26121,ENSG00000251526,ENST00000508291,ENSE00002054405,1,4,123505279,123505381,103
26121,26122,ENSG00000251526,ENST00000508291,ENSE00002020130,1,4,123526363,123526501,139
26122,26123,ENSG00000251526,ENST00000508291,ENSE00002072453,1,4,123527184,123527525,342
26123,26124,ENSG00000251527,ENST00000507344,ENSE00002054672,1,4,65858761,65858879,119
26124,26125,ENSG00000251527,ENST00000507344,ENSE00002051796,1,4,65859556,65860204,649
26125,26126,ENSG00000251532,ENST00000503113,ENSE00002069288,-1,5,1551504,1551710,207
26126,26127,ENSG00000251532,ENST00000503113,ENSE00002049040,-1,5,1548309,1548476,168
26127,26128,ENSG00000251532,ENST00000503113,ENSE00002023116,-1,5,1546759,1546965,207
26128,26129,ENSG00000251532,ENST00000503113,ENSE00002049358,-1,5,1544107,1544216,110
26129,26130,ENSG00000251533,ENST00000514902,ENSE00002084072,-1,14,103188592,103189028,437
26130,26131,ENSG00000251533,ENST00000514902,ENSE00002083366,-1,14,103188377,103188447,71
26131,26132,ENSG00000251533,ENST00000514902,ENSE00002039773,-1,14,103187221,103188270,1050
26132,26133,ENSG00000251536,ENST00000502221,ENSE00002293518,-1,12,129854561,129854944,384
26133,26134,ENSG00000251536,ENST00000502221,ENSE00002238167,-1,12,129852208,129853809,1602
26134,26135,ENSG00000251538,ENST00000511194,ENSE00002024077,-1,5,122730489,122730559,71
26135,26136,ENSG00000251538,ENST00000511194,ENSE00002073230,-1,5,122728342,122728399,58
26136,26137,ENSG00000251538,ENST00000511194,ENSE00002022069,-1,5,122725946,122726066,121
26137,26138,ENSG00000251538,ENST00000511194,ENSE00002052738,-1,5,122722214,122722323,110
26138,26139,ENSG00000251538,ENST00000511194,ENSE00002040157,-1,5,122705426,122705469,44
26139,26140,ENSG00000251538,ENST00000511194,ENSE00002040429,-1,5,122704208,122704348,141
26140,26141,ENSG00000251538,ENST00000511194,ENSE00002037267,-1,5,122699657,122699860,204
26141,26142,ENSG00000251538,ENST00000511194,ENSE00002024601,-1,5,122697171,122697342,172
26142,26143,ENSG00000251538,ENST00000511194,ENSE00002088015,-1,5,122641133,122641237,105
26143,26144,ENSG00000251538,ENST00000511194,ENSE00002045580,-1,5,122640433,122640491,59
26144,26145,ENSG00000251538,ENST00000511194,ENSE00002087335,-1,5,122638889,122638981,93
26145,26146,ENSG00000251538,ENST00000511194,ENSE00002064337,-1,5,122628952,122629424,473
26146,26147,ENSG00000251538,ENST00000649085,ENSE00003837374,-1,5,122719371,122719515,145
26147,26148,ENSG00000251538,ENST00000649085,ENSE00003834062,-1,5,122718376,122718575,200
26148,26149,ENSG00000251538,ENST00000649085,ENSE00003837609,-1,5,122709017,122709079,63
26149,26150,ENSG00000251538,ENST00000649085,ENSE00003841161,-1,5,122705008,122705469,462
26150,26151,ENSG00000251538,ENST00000649085,ENSE00002040429,-1,5,122704208,122704348,141
26151,26152,ENSG00000251538,ENST00000649085,ENSE00002088015,-1,5,122641133,122641237,105
26152,26153,ENSG00000251538,ENST00000649085,ENSE00002045580,-1,5,122640433,122640491,59
26153,26154,ENSG00000251538,ENST00000649085,ENSE00003837146,-1,5,122638889,122638978,90
26154,26155,ENSG00000251538,ENST00000649085,ENSE00003838801,-1,5,122629184,122629424,241
26155,26156,ENSG00000251538,ENST00000514657,ENSE00002071527,-1,5,122705008,122705069,62
26156,26157,ENSG00000251538,ENST00000514657,ENSE00002040429,-1,5,122704208,122704348,141
26157,26158,ENSG00000251538,ENST00000514657,ENSE00002019875,-1,5,122699390,122699860,471
26158,26159,ENSG00000251538,ENST00000508992,ENSE00002083308,-1,5,122730489,122730685,197
26159,26160,ENSG00000251538,ENST00000508992,ENSE00002044657,-1,5,122729409,122729679,271
26160,26161,ENSG00000251542,ENST00000506392,ENSE00002087841,1,5,114576041,114576125,85
26161,26162,ENSG00000251542,ENST00000506392,ENSE00002076559,1,5,114579305,114579970,666
26162,26163,ENSG00000251543,ENST00000511174,ENSE00002035038,1,5,73337906,73337955,50
26163,26164,ENSG00000251543,ENST00000511174,ENSE00002036609,1,5,73338283,73338533,251
26164,26165,ENSG00000251555,ENST00000510592,ENSE00002051248,-1,4,131975923,131975952,30
